dataset,instancia,negocios,C,archivo
DP,DP-751,751,211,..\instances\DP\DP-751.txt
DP,DP-751,751,221,..\instances\DP\DP-751.txt
DP,DP-751,751,231,..\instances\DP\DP-751.txt
DP,DP-751,751,241,..\instances\DP\DP-751.txt
DP,DP-751,751,251,..\instances\DP\DP-751.txt
DP,DP-751,751,261,..\instances\DP\DP-751.txt
DP,DP-751,751,271,..\instances\DP\DP-751.txt
DP,DP-751,751,281,..\instances\DP\DP-751.txt
DP,DP-751,751,291,..\instances\DP\DP-751.txt
DP,DP-751,751,301,..\instances\DP\DP-751.txt
DP,DP-751,751,311,..\instances\DP\DP-751.txt
DP,DP-751,751,321,..\instances\DP\DP-751.txt
DP,DP-751,751,331,..\instances\DP\DP-751.txt
DP,DP-751,751,341,..\instances\DP\DP-751.txt
DP,DP-751,751,351,..\instances\DP\DP-751.txt
DP,DP-751,751,361,..\instances\DP\DP-751.txt
DP,DP-751,751,371,..\instances\DP\DP-751.txt
DP,DP-751,751,381,..\instances\DP\DP-751.txt
DP,DP-751,751,391,..\instances\DP\DP-751.txt
DP,DP-751,751,401,..\instances\DP\DP-751.txt
DP,DP-751,751,411,..\instances\DP\DP-751.txt
DP,DP-751,751,421,..\instances\DP\DP-751.txt
DP,DP-751,751,431,..\instances\DP\DP-751.txt
DP,DP-751,751,441,..\instances\DP\DP-751.txt
DP,DP-751,751,451,..\instances\DP\DP-751.txt
DP,DP-751,751,461,..\instances\DP\DP-751.txt
DP,DP-751,751,471,..\instances\DP\DP-751.txt
DP,DP-751,751,481,..\instances\DP\DP-751.txt
DP,DP-751,751,491,..\instances\DP\DP-751.txt
DP,DP-751,751,501,..\instances\DP\DP-751.txt
DP,DP-751,751,511,..\instances\DP\DP-751.txt
DP,DP-751,751,521,..\instances\DP\DP-751.txt
DP,DP-751,751,531,..\instances\DP\DP-751.txt
DP,DP-751,751,541,..\instances\DP\DP-751.txt
DP,DP-751,751,551,..\instances\DP\DP-751.txt
DP,DP-751,751,561,..\instances\DP\DP-751.txt
DP,DP-751,751,571,..\instances\DP\DP-751.txt
DP,DP-751,751,581,..\instances\DP\DP-751.txt
DP,DP-751,751,591,..\instances\DP\DP-751.txt
DP,DP-751,751,601,..\instances\DP\DP-751.txt
DP,DP-751,751,611,..\instances\DP\DP-751.txt
DP,DP-751,751,621,..\instances\DP\DP-751.txt
DP,DP-751,751,631,..\instances\DP\DP-751.txt
DP,DP-751,751,641,..\instances\DP\DP-751.txt
DP,DP-751,751,651,..\instances\DP\DP-751.txt
DP,DP-751,751,661,..\instances\DP\DP-751.txt
DP,DP-751,751,671,..\instances\DP\DP-751.txt
DP,DP-751,751,681,..\instances\DP\DP-751.txt
DP,DP-751,751,691,..\instances\DP\DP-751.txt
DP,DP-751,751,701,..\instances\DP\DP-751.txt
DP,DP-751,751,711,..\instances\DP\DP-751.txt
DP,DP-751,751,721,..\instances\DP\DP-751.txt
DP,DP-751,751,731,..\instances\DP\DP-751.txt
DP,DP-751,751,741,..\instances\DP\DP-751.txt
DP,DP-751,751,751,..\instances\DP\DP-751.txt
DP,DP-751,751,761,..\instances\DP\DP-751.txt
DP,DP-751,751,771,..\instances\DP\DP-751.txt
DP,DP-751,751,781,..\instances\DP\DP-751.txt
DP,DP-751,751,791,..\instances\DP\DP-751.txt
DP,DP-751,751,801,..\instances\DP\DP-751.txt
DP,DP-751,751,811,..\instances\DP\DP-751.txt
DP,DP-751,751,821,..\instances\DP\DP-751.txt
DP,DP-751,751,831,..\instances\DP\DP-751.txt
DP,DP-751,751,841,..\instances\DP\DP-751.txt
DP,DP-751,751,851,..\instances\DP\DP-751.txt
DP,DP-751,751,861,..\instances\DP\DP-751.txt
DP,DP-751,751,871,..\instances\DP\DP-751.txt
DP,DP-751,751,881,..\instances\DP\DP-751.txt
DP,DP-751,751,891,..\instances\DP\DP-751.txt
DP,DP-751,751,901,..\instances\DP\DP-751.txt
DP,DP-751,751,911,..\instances\DP\DP-751.txt
DP,DP-751,751,921,..\instances\DP\DP-751.txt
DP,DP-751,751,931,..\instances\DP\DP-751.txt
DP,DP-751,751,941,..\instances\DP\DP-751.txt
DP,DP-751,751,951,..\instances\DP\DP-751.txt
DP,DP-751,751,961,..\instances\DP\DP-751.txt
DP,DP-751,751,971,..\instances\DP\DP-751.txt
DP,DP-751,751,981,..\instances\DP\DP-751.txt
DP,DP-751,751,991,..\instances\DP\DP-751.txt
DP,DP-761,761,1,..\instances\DP\DP-761.txt
DP,DP-761,761,11,..\instances\DP\DP-761.txt
DP,DP-761,761,21,..\instances\DP\DP-761.txt
DP,DP-761,761,31,..\instances\DP\DP-761.txt
DP,DP-761,761,41,..\instances\DP\DP-761.txt
DP,DP-761,761,51,..\instances\DP\DP-761.txt
DP,DP-761,761,61,..\instances\DP\DP-761.txt
DP,DP-761,761,71,..\instances\DP\DP-761.txt
DP,DP-761,761,81,..\instances\DP\DP-761.txt
DP,DP-761,761,91,..\instances\DP\DP-761.txt
DP,DP-761,761,101,..\instances\DP\DP-761.txt
DP,DP-761,761,111,..\instances\DP\DP-761.txt
DP,DP-761,761,121,..\instances\DP\DP-761.txt
DP,DP-761,761,131,..\instances\DP\DP-761.txt
DP,DP-761,761,141,..\instances\DP\DP-761.txt
DP,DP-761,761,151,..\instances\DP\DP-761.txt
DP,DP-761,761,161,..\instances\DP\DP-761.txt
DP,DP-761,761,171,..\instances\DP\DP-761.txt
DP,DP-761,761,181,..\instances\DP\DP-761.txt
DP,DP-761,761,191,..\instances\DP\DP-761.txt
DP,DP-761,761,201,..\instances\DP\DP-761.txt
DP,DP-761,761,211,..\instances\DP\DP-761.txt
DP,DP-761,761,221,..\instances\DP\DP-761.txt
DP,DP-761,761,231,..\instances\DP\DP-761.txt
DP,DP-761,761,241,..\instances\DP\DP-761.txt
DP,DP-761,761,251,..\instances\DP\DP-761.txt
DP,DP-761,761,261,..\instances\DP\DP-761.txt
DP,DP-761,761,271,..\instances\DP\DP-761.txt
DP,DP-761,761,281,..\instances\DP\DP-761.txt
DP,DP-761,761,291,..\instances\DP\DP-761.txt
DP,DP-761,761,301,..\instances\DP\DP-761.txt
DP,DP-761,761,311,..\instances\DP\DP-761.txt
DP,DP-761,761,321,..\instances\DP\DP-761.txt
DP,DP-761,761,331,..\instances\DP\DP-761.txt
DP,DP-761,761,341,..\instances\DP\DP-761.txt
DP,DP-761,761,351,..\instances\DP\DP-761.txt
DP,DP-761,761,361,..\instances\DP\DP-761.txt
DP,DP-761,761,371,..\instances\DP\DP-761.txt
DP,DP-761,761,381,..\instances\DP\DP-761.txt
DP,DP-761,761,391,..\instances\DP\DP-761.txt
DP,DP-761,761,401,..\instances\DP\DP-761.txt
DP,DP-761,761,411,..\instances\DP\DP-761.txt
DP,DP-761,761,421,..\instances\DP\DP-761.txt
DP,DP-761,761,431,..\instances\DP\DP-761.txt
DP,DP-761,761,441,..\instances\DP\DP-761.txt
DP,DP-761,761,451,..\instances\DP\DP-761.txt
DP,DP-761,761,461,..\instances\DP\DP-761.txt
DP,DP-761,761,471,..\instances\DP\DP-761.txt
DP,DP-761,761,481,..\instances\DP\DP-761.txt
DP,DP-761,761,491,..\instances\DP\DP-761.txt
DP,DP-761,761,501,..\instances\DP\DP-761.txt
DP,DP-761,761,511,..\instances\DP\DP-761.txt
DP,DP-761,761,521,..\instances\DP\DP-761.txt
DP,DP-761,761,531,..\instances\DP\DP-761.txt
DP,DP-761,761,541,..\instances\DP\DP-761.txt
DP,DP-761,761,551,..\instances\DP\DP-761.txt
DP,DP-761,761,561,..\instances\DP\DP-761.txt
DP,DP-761,761,571,..\instances\DP\DP-761.txt
DP,DP-761,761,581,..\instances\DP\DP-761.txt
DP,DP-761,761,591,..\instances\DP\DP-761.txt
DP,DP-761,761,601,..\instances\DP\DP-761.txt
DP,DP-761,761,611,..\instances\DP\DP-761.txt
DP,DP-761,761,621,..\instances\DP\DP-761.txt
DP,DP-761,761,631,..\instances\DP\DP-761.txt
DP,DP-761,761,641,..\instances\DP\DP-761.txt
DP,DP-761,761,651,..\instances\DP\DP-761.txt
DP,DP-761,761,661,..\instances\DP\DP-761.txt
DP,DP-761,761,671,..\instances\DP\DP-761.txt
DP,DP-761,761,681,..\instances\DP\DP-761.txt
DP,DP-761,761,691,..\instances\DP\DP-761.txt
DP,DP-761,761,701,..\instances\DP\DP-761.txt
DP,DP-761,761,711,..\instances\DP\DP-761.txt
DP,DP-761,761,721,..\instances\DP\DP-761.txt
DP,DP-761,761,731,..\instances\DP\DP-761.txt
DP,DP-761,761,741,..\instances\DP\DP-761.txt
DP,DP-761,761,751,..\instances\DP\DP-761.txt
DP,DP-761,761,761,..\instances\DP\DP-761.txt
DP,DP-761,761,771,..\instances\DP\DP-761.txt
DP,DP-761,761,781,..\instances\DP\DP-761.txt
DP,DP-761,761,791,..\instances\DP\DP-761.txt
DP,DP-761,761,801,..\instances\DP\DP-761.txt
DP,DP-761,761,811,..\instances\DP\DP-761.txt
DP,DP-761,761,821,..\instances\DP\DP-761.txt
DP,DP-761,761,831,..\instances\DP\DP-761.txt
DP,DP-761,761,841,..\instances\DP\DP-761.txt
DP,DP-761,761,851,..\instances\DP\DP-761.txt
DP,DP-761,761,861,..\instances\DP\DP-761.txt
DP,DP-761,761,871,..\instances\DP\DP-761.txt
DP,DP-761,761,881,..\instances\DP\DP-761.txt
DP,DP-761,761,891,..\instances\DP\DP-761.txt
DP,DP-761,761,901,..\instances\DP\DP-761.txt
DP,DP-761,761,911,..\instances\DP\DP-761.txt
DP,DP-761,761,921,..\instances\DP\DP-761.txt
DP,DP-761,761,931,..\instances\DP\DP-761.txt
DP,DP-761,761,941,..\instances\DP\DP-761.txt
DP,DP-761,761,951,..\instances\DP\DP-761.txt
DP,DP-761,761,961,..\instances\DP\DP-761.txt
DP,DP-761,761,971,..\instances\DP\DP-761.txt
DP,DP-761,761,981,..\instances\DP\DP-761.txt
DP,DP-761,761,991,..\instances\DP\DP-761.txt
DP,DP-771,771,1,..\instances\DP\DP-771.txt
DP,DP-771,771,11,..\instances\DP\DP-771.txt
DP,DP-771,771,21,..\instances\DP\DP-771.txt
DP,DP-771,771,31,..\instances\DP\DP-771.txt
DP,DP-771,771,41,..\instances\DP\DP-771.txt
DP,DP-771,771,51,..\instances\DP\DP-771.txt
DP,DP-771,771,61,..\instances\DP\DP-771.txt
DP,DP-771,771,71,..\instances\DP\DP-771.txt
DP,DP-771,771,81,..\instances\DP\DP-771.txt
DP,DP-771,771,91,..\instances\DP\DP-771.txt
DP,DP-771,771,101,..\instances\DP\DP-771.txt
DP,DP-771,771,111,..\instances\DP\DP-771.txt
DP,DP-771,771,121,..\instances\DP\DP-771.txt
DP,DP-771,771,131,..\instances\DP\DP-771.txt
DP,DP-771,771,141,..\instances\DP\DP-771.txt
DP,DP-771,771,151,..\instances\DP\DP-771.txt
DP,DP-771,771,161,..\instances\DP\DP-771.txt
DP,DP-771,771,171,..\instances\DP\DP-771.txt
DP,DP-771,771,181,..\instances\DP\DP-771.txt
DP,DP-771,771,191,..\instances\DP\DP-771.txt
DP,DP-771,771,201,..\instances\DP\DP-771.txt
DP,DP-771,771,211,..\instances\DP\DP-771.txt
DP,DP-771,771,221,..\instances\DP\DP-771.txt
DP,DP-771,771,231,..\instances\DP\DP-771.txt
DP,DP-771,771,241,..\instances\DP\DP-771.txt
DP,DP-771,771,251,..\instances\DP\DP-771.txt
DP,DP-771,771,261,..\instances\DP\DP-771.txt
DP,DP-771,771,271,..\instances\DP\DP-771.txt
DP,DP-771,771,281,..\instances\DP\DP-771.txt
DP,DP-771,771,291,..\instances\DP\DP-771.txt
DP,DP-771,771,301,..\instances\DP\DP-771.txt
DP,DP-771,771,311,..\instances\DP\DP-771.txt
DP,DP-771,771,321,..\instances\DP\DP-771.txt
DP,DP-771,771,331,..\instances\DP\DP-771.txt
DP,DP-771,771,341,..\instances\DP\DP-771.txt
DP,DP-771,771,351,..\instances\DP\DP-771.txt
DP,DP-771,771,361,..\instances\DP\DP-771.txt
DP,DP-771,771,371,..\instances\DP\DP-771.txt
DP,DP-771,771,381,..\instances\DP\DP-771.txt
DP,DP-771,771,391,..\instances\DP\DP-771.txt
DP,DP-771,771,401,..\instances\DP\DP-771.txt
DP,DP-771,771,411,..\instances\DP\DP-771.txt
DP,DP-771,771,421,..\instances\DP\DP-771.txt
DP,DP-771,771,431,..\instances\DP\DP-771.txt
DP,DP-771,771,441,..\instances\DP\DP-771.txt
DP,DP-771,771,451,..\instances\DP\DP-771.txt
DP,DP-771,771,461,..\instances\DP\DP-771.txt
DP,DP-771,771,471,..\instances\DP\DP-771.txt
DP,DP-771,771,481,..\instances\DP\DP-771.txt
DP,DP-771,771,491,..\instances\DP\DP-771.txt
DP,DP-771,771,501,..\instances\DP\DP-771.txt
DP,DP-771,771,511,..\instances\DP\DP-771.txt
DP,DP-771,771,521,..\instances\DP\DP-771.txt
DP,DP-771,771,531,..\instances\DP\DP-771.txt
DP,DP-771,771,541,..\instances\DP\DP-771.txt
DP,DP-771,771,551,..\instances\DP\DP-771.txt
DP,DP-771,771,561,..\instances\DP\DP-771.txt
DP,DP-771,771,571,..\instances\DP\DP-771.txt
DP,DP-771,771,581,..\instances\DP\DP-771.txt
DP,DP-771,771,591,..\instances\DP\DP-771.txt
DP,DP-771,771,601,..\instances\DP\DP-771.txt
DP,DP-771,771,611,..\instances\DP\DP-771.txt
DP,DP-771,771,621,..\instances\DP\DP-771.txt
DP,DP-771,771,631,..\instances\DP\DP-771.txt
DP,DP-771,771,641,..\instances\DP\DP-771.txt
DP,DP-771,771,651,..\instances\DP\DP-771.txt
DP,DP-771,771,661,..\instances\DP\DP-771.txt
DP,DP-771,771,671,..\instances\DP\DP-771.txt
DP,DP-771,771,681,..\instances\DP\DP-771.txt
DP,DP-771,771,691,..\instances\DP\DP-771.txt
DP,DP-771,771,701,..\instances\DP\DP-771.txt
DP,DP-771,771,711,..\instances\DP\DP-771.txt
DP,DP-771,771,721,..\instances\DP\DP-771.txt
DP,DP-771,771,731,..\instances\DP\DP-771.txt
DP,DP-771,771,741,..\instances\DP\DP-771.txt
DP,DP-771,771,751,..\instances\DP\DP-771.txt
DP,DP-771,771,761,..\instances\DP\DP-771.txt
DP,DP-771,771,771,..\instances\DP\DP-771.txt
DP,DP-771,771,781,..\instances\DP\DP-771.txt
DP,DP-771,771,791,..\instances\DP\DP-771.txt
DP,DP-771,771,801,..\instances\DP\DP-771.txt
DP,DP-771,771,811,..\instances\DP\DP-771.txt
DP,DP-771,771,821,..\instances\DP\DP-771.txt
DP,DP-771,771,831,..\instances\DP\DP-771.txt
DP,DP-771,771,841,..\instances\DP\DP-771.txt
DP,DP-771,771,851,..\instances\DP\DP-771.txt
DP,DP-771,771,861,..\instances\DP\DP-771.txt
DP,DP-771,771,871,..\instances\DP\DP-771.txt
DP,DP-771,771,881,..\instances\DP\DP-771.txt
DP,DP-771,771,891,..\instances\DP\DP-771.txt
DP,DP-771,771,901,..\instances\DP\DP-771.txt
DP,DP-771,771,911,..\instances\DP\DP-771.txt
DP,DP-771,771,921,..\instances\DP\DP-771.txt
DP,DP-771,771,931,..\instances\DP\DP-771.txt
DP,DP-771,771,941,..\instances\DP\DP-771.txt
DP,DP-771,771,951,..\instances\DP\DP-771.txt
DP,DP-771,771,961,..\instances\DP\DP-771.txt
DP,DP-771,771,971,..\instances\DP\DP-771.txt
DP,DP-771,771,981,..\instances\DP\DP-771.txt
DP,DP-771,771,991,..\instances\DP\DP-771.txt
DP,DP-781,781,1,..\instances\DP\DP-781.txt
DP,DP-781,781,11,..\instances\DP\DP-781.txt
DP,DP-781,781,21,..\instances\DP\DP-781.txt
DP,DP-781,781,31,..\instances\DP\DP-781.txt
DP,DP-781,781,41,..\instances\DP\DP-781.txt
DP,DP-781,781,51,..\instances\DP\DP-781.txt
DP,DP-781,781,61,..\instances\DP\DP-781.txt
DP,DP-781,781,71,..\instances\DP\DP-781.txt
DP,DP-781,781,81,..\instances\DP\DP-781.txt
DP,DP-781,781,91,..\instances\DP\DP-781.txt
DP,DP-781,781,101,..\instances\DP\DP-781.txt
DP,DP-781,781,111,..\instances\DP\DP-781.txt
DP,DP-781,781,121,..\instances\DP\DP-781.txt
DP,DP-781,781,131,..\instances\DP\DP-781.txt
DP,DP-781,781,141,..\instances\DP\DP-781.txt
DP,DP-781,781,151,..\instances\DP\DP-781.txt
DP,DP-781,781,161,..\instances\DP\DP-781.txt
DP,DP-781,781,171,..\instances\DP\DP-781.txt
DP,DP-781,781,181,..\instances\DP\DP-781.txt
DP,DP-781,781,191,..\instances\DP\DP-781.txt
DP,DP-781,781,201,..\instances\DP\DP-781.txt
DP,DP-781,781,211,..\instances\DP\DP-781.txt
DP,DP-781,781,221,..\instances\DP\DP-781.txt
DP,DP-781,781,231,..\instances\DP\DP-781.txt
DP,DP-781,781,241,..\instances\DP\DP-781.txt
DP,DP-781,781,251,..\instances\DP\DP-781.txt
DP,DP-781,781,261,..\instances\DP\DP-781.txt
DP,DP-781,781,271,..\instances\DP\DP-781.txt
DP,DP-781,781,281,..\instances\DP\DP-781.txt
DP,DP-781,781,291,..\instances\DP\DP-781.txt
DP,DP-781,781,301,..\instances\DP\DP-781.txt
DP,DP-781,781,311,..\instances\DP\DP-781.txt
DP,DP-781,781,321,..\instances\DP\DP-781.txt
DP,DP-781,781,331,..\instances\DP\DP-781.txt
DP,DP-781,781,341,..\instances\DP\DP-781.txt
DP,DP-781,781,351,..\instances\DP\DP-781.txt
DP,DP-781,781,361,..\instances\DP\DP-781.txt
DP,DP-781,781,371,..\instances\DP\DP-781.txt
DP,DP-781,781,381,..\instances\DP\DP-781.txt
DP,DP-781,781,391,..\instances\DP\DP-781.txt
DP,DP-781,781,401,..\instances\DP\DP-781.txt
DP,DP-781,781,411,..\instances\DP\DP-781.txt
DP,DP-781,781,421,..\instances\DP\DP-781.txt
DP,DP-781,781,431,..\instances\DP\DP-781.txt
DP,DP-781,781,441,..\instances\DP\DP-781.txt
DP,DP-781,781,451,..\instances\DP\DP-781.txt
DP,DP-781,781,461,..\instances\DP\DP-781.txt
DP,DP-781,781,471,..\instances\DP\DP-781.txt
DP,DP-781,781,481,..\instances\DP\DP-781.txt
DP,DP-781,781,491,..\instances\DP\DP-781.txt
DP,DP-781,781,501,..\instances\DP\DP-781.txt
DP,DP-781,781,511,..\instances\DP\DP-781.txt
DP,DP-781,781,521,..\instances\DP\DP-781.txt
DP,DP-781,781,531,..\instances\DP\DP-781.txt
DP,DP-781,781,541,..\instances\DP\DP-781.txt
DP,DP-781,781,551,..\instances\DP\DP-781.txt
DP,DP-781,781,561,..\instances\DP\DP-781.txt
DP,DP-781,781,571,..\instances\DP\DP-781.txt
DP,DP-781,781,581,..\instances\DP\DP-781.txt
DP,DP-781,781,591,..\instances\DP\DP-781.txt
DP,DP-781,781,601,..\instances\DP\DP-781.txt
DP,DP-781,781,611,..\instances\DP\DP-781.txt
DP,DP-781,781,621,..\instances\DP\DP-781.txt
DP,DP-781,781,631,..\instances\DP\DP-781.txt
DP,DP-781,781,641,..\instances\DP\DP-781.txt
DP,DP-781,781,651,..\instances\DP\DP-781.txt
DP,DP-781,781,661,..\instances\DP\DP-781.txt
DP,DP-781,781,671,..\instances\DP\DP-781.txt
DP,DP-781,781,681,..\instances\DP\DP-781.txt
DP,DP-781,781,691,..\instances\DP\DP-781.txt
DP,DP-781,781,701,..\instances\DP\DP-781.txt
DP,DP-781,781,711,..\instances\DP\DP-781.txt
DP,DP-781,781,721,..\instances\DP\DP-781.txt
DP,DP-781,781,731,..\instances\DP\DP-781.txt
DP,DP-781,781,741,..\instances\DP\DP-781.txt
DP,DP-781,781,751,..\instances\DP\DP-781.txt
DP,DP-781,781,761,..\instances\DP\DP-781.txt
DP,DP-781,781,771,..\instances\DP\DP-781.txt
DP,DP-781,781,781,..\instances\DP\DP-781.txt
DP,DP-781,781,791,..\instances\DP\DP-781.txt
DP,DP-781,781,801,..\instances\DP\DP-781.txt
DP,DP-781,781,811,..\instances\DP\DP-781.txt
DP,DP-781,781,821,..\instances\DP\DP-781.txt
DP,DP-781,781,831,..\instances\DP\DP-781.txt
DP,DP-781,781,841,..\instances\DP\DP-781.txt
DP,DP-781,781,851,..\instances\DP\DP-781.txt
DP,DP-781,781,861,..\instances\DP\DP-781.txt
DP,DP-781,781,871,..\instances\DP\DP-781.txt
DP,DP-781,781,881,..\instances\DP\DP-781.txt
DP,DP-781,781,891,..\instances\DP\DP-781.txt
DP,DP-781,781,901,..\instances\DP\DP-781.txt
DP,DP-781,781,911,..\instances\DP\DP-781.txt
DP,DP-781,781,921,..\instances\DP\DP-781.txt
DP,DP-781,781,931,..\instances\DP\DP-781.txt
DP,DP-781,781,941,..\instances\DP\DP-781.txt
DP,DP-781,781,951,..\instances\DP\DP-781.txt
DP,DP-781,781,961,..\instances\DP\DP-781.txt
DP,DP-781,781,971,..\instances\DP\DP-781.txt
DP,DP-781,781,981,..\instances\DP\DP-781.txt
DP,DP-781,781,991,..\instances\DP\DP-781.txt
DP,DP-791,791,1,..\instances\DP\DP-791.txt
DP,DP-791,791,11,..\instances\DP\DP-791.txt
DP,DP-791,791,21,..\instances\DP\DP-791.txt
DP,DP-791,791,31,..\instances\DP\DP-791.txt
DP,DP-791,791,41,..\instances\DP\DP-791.txt
DP,DP-791,791,51,..\instances\DP\DP-791.txt
DP,DP-791,791,61,..\instances\DP\DP-791.txt
DP,DP-791,791,71,..\instances\DP\DP-791.txt
DP,DP-791,791,81,..\instances\DP\DP-791.txt
DP,DP-791,791,91,..\instances\DP\DP-791.txt
DP,DP-791,791,101,..\instances\DP\DP-791.txt
DP,DP-791,791,111,..\instances\DP\DP-791.txt
DP,DP-791,791,121,..\instances\DP\DP-791.txt
DP,DP-791,791,131,..\instances\DP\DP-791.txt
DP,DP-791,791,141,..\instances\DP\DP-791.txt
DP,DP-791,791,151,..\instances\DP\DP-791.txt
DP,DP-791,791,161,..\instances\DP\DP-791.txt
DP,DP-791,791,171,..\instances\DP\DP-791.txt
DP,DP-791,791,181,..\instances\DP\DP-791.txt
DP,DP-791,791,191,..\instances\DP\DP-791.txt
DP,DP-791,791,201,..\instances\DP\DP-791.txt
DP,DP-791,791,211,..\instances\DP\DP-791.txt
DP,DP-791,791,221,..\instances\DP\DP-791.txt
DP,DP-791,791,231,..\instances\DP\DP-791.txt
DP,DP-791,791,241,..\instances\DP\DP-791.txt
DP,DP-791,791,251,..\instances\DP\DP-791.txt
DP,DP-791,791,261,..\instances\DP\DP-791.txt
DP,DP-791,791,271,..\instances\DP\DP-791.txt
DP,DP-791,791,281,..\instances\DP\DP-791.txt
DP,DP-791,791,291,..\instances\DP\DP-791.txt
DP,DP-791,791,301,..\instances\DP\DP-791.txt
DP,DP-791,791,311,..\instances\DP\DP-791.txt
DP,DP-791,791,321,..\instances\DP\DP-791.txt
DP,DP-791,791,331,..\instances\DP\DP-791.txt
DP,DP-791,791,341,..\instances\DP\DP-791.txt
DP,DP-791,791,351,..\instances\DP\DP-791.txt
DP,DP-791,791,361,..\instances\DP\DP-791.txt
DP,DP-791,791,371,..\instances\DP\DP-791.txt
DP,DP-791,791,381,..\instances\DP\DP-791.txt
DP,DP-791,791,391,..\instances\DP\DP-791.txt
DP,DP-791,791,401,..\instances\DP\DP-791.txt
DP,DP-791,791,411,..\instances\DP\DP-791.txt
DP,DP-791,791,421,..\instances\DP\DP-791.txt
DP,DP-791,791,431,..\instances\DP\DP-791.txt
DP,DP-791,791,441,..\instances\DP\DP-791.txt
DP,DP-791,791,451,..\instances\DP\DP-791.txt
DP,DP-791,791,461,..\instances\DP\DP-791.txt
DP,DP-791,791,471,..\instances\DP\DP-791.txt
DP,DP-791,791,481,..\instances\DP\DP-791.txt
DP,DP-791,791,491,..\instances\DP\DP-791.txt
DP,DP-791,791,501,..\instances\DP\DP-791.txt
DP,DP-791,791,511,..\instances\DP\DP-791.txt
DP,DP-791,791,521,..\instances\DP\DP-791.txt
DP,DP-791,791,531,..\instances\DP\DP-791.txt
DP,DP-791,791,541,..\instances\DP\DP-791.txt
DP,DP-791,791,551,..\instances\DP\DP-791.txt
DP,DP-791,791,561,..\instances\DP\DP-791.txt
DP,DP-791,791,571,..\instances\DP\DP-791.txt
DP,DP-791,791,581,..\instances\DP\DP-791.txt
DP,DP-791,791,591,..\instances\DP\DP-791.txt
DP,DP-791,791,601,..\instances\DP\DP-791.txt
DP,DP-791,791,611,..\instances\DP\DP-791.txt
DP,DP-791,791,621,..\instances\DP\DP-791.txt
DP,DP-791,791,631,..\instances\DP\DP-791.txt
DP,DP-791,791,641,..\instances\DP\DP-791.txt
DP,DP-791,791,651,..\instances\DP\DP-791.txt
DP,DP-791,791,661,..\instances\DP\DP-791.txt
DP,DP-791,791,671,..\instances\DP\DP-791.txt
DP,DP-791,791,681,..\instances\DP\DP-791.txt
DP,DP-791,791,691,..\instances\DP\DP-791.txt
DP,DP-791,791,701,..\instances\DP\DP-791.txt
DP,DP-791,791,711,..\instances\DP\DP-791.txt
DP,DP-791,791,721,..\instances\DP\DP-791.txt
DP,DP-791,791,731,..\instances\DP\DP-791.txt
DP,DP-791,791,741,..\instances\DP\DP-791.txt
DP,DP-791,791,751,..\instances\DP\DP-791.txt
DP,DP-791,791,761,..\instances\DP\DP-791.txt
DP,DP-791,791,771,..\instances\DP\DP-791.txt
DP,DP-791,791,781,..\instances\DP\DP-791.txt
DP,DP-791,791,791,..\instances\DP\DP-791.txt
DP,DP-791,791,801,..\instances\DP\DP-791.txt
DP,DP-791,791,811,..\instances\DP\DP-791.txt
DP,DP-791,791,821,..\instances\DP\DP-791.txt
DP,DP-791,791,831,..\instances\DP\DP-791.txt
DP,DP-791,791,841,..\instances\DP\DP-791.txt
DP,DP-791,791,851,..\instances\DP\DP-791.txt
DP,DP-791,791,861,..\instances\DP\DP-791.txt
DP,DP-791,791,871,..\instances\DP\DP-791.txt
DP,DP-791,791,881,..\instances\DP\DP-791.txt
DP,DP-791,791,891,..\instances\DP\DP-791.txt
DP,DP-791,791,901,..\instances\DP\DP-791.txt
DP,DP-791,791,911,..\instances\DP\DP-791.txt
DP,DP-791,791,921,..\instances\DP\DP-791.txt
DP,DP-791,791,931,..\instances\DP\DP-791.txt
DP,DP-791,791,941,..\instances\DP\DP-791.txt
DP,DP-791,791,951,..\instances\DP\DP-791.txt
DP,DP-791,791,961,..\instances\DP\DP-791.txt
DP,DP-791,791,971,..\instances\DP\DP-791.txt
DP,DP-791,791,981,..\instances\DP\DP-791.txt
DP,DP-791,791,991,..\instances\DP\DP-791.txt
DP,DP-801,801,1,..\instances\DP\DP-801.txt
DP,DP-801,801,11,..\instances\DP\DP-801.txt
DP,DP-801,801,21,..\instances\DP\DP-801.txt
DP,DP-801,801,31,..\instances\DP\DP-801.txt
DP,DP-801,801,41,..\instances\DP\DP-801.txt
DP,DP-801,801,51,..\instances\DP\DP-801.txt
DP,DP-801,801,61,..\instances\DP\DP-801.txt
DP,DP-801,801,71,..\instances\DP\DP-801.txt
DP,DP-801,801,81,..\instances\DP\DP-801.txt
DP,DP-801,801,91,..\instances\DP\DP-801.txt
DP,DP-801,801,101,..\instances\DP\DP-801.txt
DP,DP-801,801,111,..\instances\DP\DP-801.txt
DP,DP-801,801,121,..\instances\DP\DP-801.txt
DP,DP-801,801,131,..\instances\DP\DP-801.txt
DP,DP-801,801,141,..\instances\DP\DP-801.txt
DP,DP-801,801,151,..\instances\DP\DP-801.txt
DP,DP-801,801,161,..\instances\DP\DP-801.txt
DP,DP-801,801,171,..\instances\DP\DP-801.txt
DP,DP-801,801,181,..\instances\DP\DP-801.txt
DP,DP-801,801,191,..\instances\DP\DP-801.txt
